  0%|                                                                                                                                                              | 0/43805 [00:00<?, ?it/s]Column 'positive' is at index 0, whereas a column with this name is usually expected at index 1. Note that the column order can be important for some losses, e.g. MultipleNegativesRankingLoss will always consider the first column as the anchor and the second as the positive, regardless of the dataset column names. Consider renaming the columns to match the expected order, e.g.:
dataset = dataset.select_columns(['anchor', 'positive', 'negative'])
                                                                                                                                                                                             
{'loss': 0.6966, 'grad_norm': 16.300649642944336, 'learning_rate': 2.282583884957772e-09, 'epoch': 0.0}
{'loss': 0.0078, 'grad_norm': 2.312936782836914, 'learning_rate': 5.112987902305409e-07, 'epoch': 0.26}
{'loss': 0.0263, 'grad_norm': 0.07053636014461517, 'learning_rate': 5.135813741154987e-07, 'epoch': 0.26}
{'loss': 0.0945, 'grad_norm': 3.869454860687256, 'learning_rate': 5.158639580004565e-07, 'epoch': 0.26}
{'loss': 0.0646, 'grad_norm': 59.802330017089844, 'learning_rate': 5.181465418854143e-07, 'epoch': 0.26}
{'loss': 0.0105, 'grad_norm': 0.2506123185157776, 'learning_rate': 5.20429125770372e-07, 'epoch': 0.26}
{'loss': 0.0435, 'grad_norm': 0.06224406138062477, 'learning_rate': 5.227117096553298e-07, 'epoch': 0.26}
{'loss': 0.0452, 'grad_norm': 0.06946732848882675, 'learning_rate': 5.249942935402876e-07, 'epoch': 0.26}
{'loss': 0.0376, 'grad_norm': 0.05590926855802536, 'learning_rate': 5.272768774252454e-07, 'epoch': 0.26}
{'loss': 0.0399, 'grad_norm': 0.09648828208446503, 'learning_rate': 5.295594613102031e-07, 'epoch': 0.26}
{'loss': 0.0146, 'grad_norm': 0.0377948097884655, 'learning_rate': 5.318420451951608e-07, 'epoch': 0.27}
{'loss': 0.0121, 'grad_norm': 0.14549854397773743, 'learning_rate': 5.341246290801187e-07, 'epoch': 0.27}
{'loss': 0.017, 'grad_norm': 0.1177360787987709, 'learning_rate': 5.364072129650764e-07, 'epoch': 0.27}
{'loss': 0.0123, 'grad_norm': 0.43796148896217346, 'learning_rate': 5.386897968500343e-07, 'epoch': 0.27}
{'loss': 0.0038, 'grad_norm': 3.6497998237609863, 'learning_rate': 5.409723807349919e-07, 'epoch': 0.27}
{'loss': 0.0117, 'grad_norm': 0.28263476490974426, 'learning_rate': 5.432549646199498e-07, 'epoch': 0.27}
{'loss': 0.0032, 'grad_norm': 5.863803863525391, 'learning_rate': 5.455375485049075e-07, 'epoch': 0.27}
{'loss': 0.0068, 'grad_norm': 0.34655502438545227, 'learning_rate': 5.478201323898654e-07, 'epoch': 0.27}
{'loss': 0.0056, 'grad_norm': 7.318518161773682, 'learning_rate': 5.501027162748231e-07, 'epoch': 0.28}
{'loss': 0.0027, 'grad_norm': 1.3421379327774048, 'learning_rate': 5.523853001597808e-07, 'epoch': 0.28}
{'loss': 0.1024, 'grad_norm': 23.832590103149414, 'learning_rate': 5.546678840447386e-07, 'epoch': 0.28}
{'loss': 0.0373, 'grad_norm': 7.028653144836426, 'learning_rate': 5.569504679296964e-07, 'epoch': 0.28}
{'loss': 0.0196, 'grad_norm': 0.14964373409748077, 'learning_rate': 5.592330518146542e-07, 'epoch': 0.28}
{'loss': 0.0377, 'grad_norm': 0.5643572807312012, 'learning_rate': 5.61515635699612e-07, 'epoch': 0.28}
{'loss': 0.135, 'grad_norm': 1.811776876449585, 'learning_rate': 5.637982195845697e-07, 'epoch': 0.28}
{'loss': 0.0065, 'grad_norm': 0.990948498249054, 'learning_rate': 5.660808034695275e-07, 'epoch': 0.28}
{'loss': 0.0263, 'grad_norm': 0.07913584262132645, 'learning_rate': 5.683633873544853e-07, 'epoch': 0.28}
{'loss': 0.0153, 'grad_norm': 0.015350690111517906, 'learning_rate': 5.706459712394431e-07, 'epoch': 0.29}
{'loss': 0.012, 'grad_norm': 4.152243614196777, 'learning_rate': 5.729285551244007e-07, 'epoch': 0.29}
{'loss': 0.0093, 'grad_norm': 0.6653806567192078, 'learning_rate': 5.752111390093586e-07, 'epoch': 0.29}
{'loss': 0.0412, 'grad_norm': 2.042288303375244, 'learning_rate': 5.774937228943163e-07, 'epoch': 0.29}
{'loss': 0.0075, 'grad_norm': 0.14699755609035492, 'learning_rate': 5.797763067792742e-07, 'epoch': 0.29}
{'loss': 0.0757, 'grad_norm': 93.7312240600586, 'learning_rate': 5.820588906642319e-07, 'epoch': 0.29}
{'loss': 0.0041, 'grad_norm': 0.011285506188869476, 'learning_rate': 5.843414745491896e-07, 'epoch': 0.29}
{'loss': 0.0459, 'grad_norm': 74.87567901611328, 'learning_rate': 5.866240584341474e-07, 'epoch': 0.29}
{'loss': 0.0011, 'grad_norm': 0.010337854735553265, 'learning_rate': 5.889066423191052e-07, 'epoch': 0.29}
{'loss': 0.0501, 'grad_norm': 0.2620779573917389, 'learning_rate': 5.91189226204063e-07, 'epoch': 0.3}
{'loss': 0.0427, 'grad_norm': 0.12160392850637436, 'learning_rate': 5.934718100890207e-07, 'epoch': 0.3}
{'loss': 0.0619, 'grad_norm': 61.311279296875, 'learning_rate': 5.957543939739785e-07, 'epoch': 0.3}
{'loss': 0.0017, 'grad_norm': 1.9261910915374756, 'learning_rate': 5.980369778589362e-07, 'epoch': 0.3}
{'loss': 0.0063, 'grad_norm': 0.06485094875097275, 'learning_rate': 6.003195617438941e-07, 'epoch': 0.3}
{'loss': 0.0954, 'grad_norm': 0.11964864283800125, 'learning_rate': 6.026021456288518e-07, 'epoch': 0.3}
{'loss': 0.0034, 'grad_norm': 0.02350643090903759, 'learning_rate': 6.048847295138097e-07, 'epoch': 0.3}
{'loss': 0.02, 'grad_norm': 0.11523152142763138, 'learning_rate': 6.071673133987673e-07, 'epoch': 0.3}
{'loss': 0.0004, 'grad_norm': 0.01762697473168373, 'learning_rate': 6.094498972837252e-07, 'epoch': 0.3}
{'loss': 0.0072, 'grad_norm': 5.377098083496094, 'learning_rate': 6.117324811686829e-07, 'epoch': 0.31}
{'loss': 0.0091, 'grad_norm': 0.10233942419290543, 'learning_rate': 6.140150650536407e-07, 'epoch': 0.31}
{'loss': 0.0293, 'grad_norm': 0.2879893481731415, 'learning_rate': 6.162976489385985e-07, 'epoch': 0.31}
{'loss': 0.04, 'grad_norm': 0.00532526895403862, 'learning_rate': 6.185802328235562e-07, 'epoch': 0.31}
{'loss': 0.0713, 'grad_norm': 17.028152465820312, 'learning_rate': 6.20862816708514e-07, 'epoch': 0.31}
{'loss': 0.0257, 'grad_norm': 0.04660707712173462, 'learning_rate': 6.231454005934718e-07, 'epoch': 0.31}
{'loss': 0.0157, 'grad_norm': 0.23282097280025482, 'learning_rate': 6.254279844784296e-07, 'epoch': 0.31}
{'loss': 0.0509, 'grad_norm': 0.01612299308180809, 'learning_rate': 6.277105683633873e-07, 'epoch': 0.31}
{'loss': 0.0105, 'grad_norm': 0.038598157465457916, 'learning_rate': 6.299931522483451e-07, 'epoch': 0.32}
{'loss': 0.0299, 'grad_norm': 1.4074517488479614, 'learning_rate': 6.322757361333029e-07, 'epoch': 0.32}
{'loss': 0.01, 'grad_norm': 1.7673401832580566, 'learning_rate': 6.345583200182606e-07, 'epoch': 0.32}
{'loss': 0.0174, 'grad_norm': 0.15650369226932526, 'learning_rate': 6.368409039032185e-07, 'epoch': 0.32}
{'loss': 0.0023, 'grad_norm': 2.516544818878174, 'learning_rate': 6.391234877881761e-07, 'epoch': 0.32}
{'loss': 0.0335, 'grad_norm': 0.2653355300426483, 'learning_rate': 6.41406071673134e-07, 'epoch': 0.32}
{'loss': 0.0953, 'grad_norm': 0.28980475664138794, 'learning_rate': 6.436886555580917e-07, 'epoch': 0.32}
{'loss': 0.0618, 'grad_norm': 50.0289421081543, 'learning_rate': 6.459712394430496e-07, 'epoch': 0.32}
{'loss': 0.0184, 'grad_norm': 0.553715169429779, 'learning_rate': 6.482538233280073e-07, 'epoch': 0.32}
{'loss': 0.0145, 'grad_norm': 17.12175941467285, 'learning_rate': 6.505364072129651e-07, 'epoch': 0.33}
{'loss': 0.0315, 'grad_norm': 0.09327719360589981, 'learning_rate': 6.528189910979228e-07, 'epoch': 0.33}
{'loss': 0.0034, 'grad_norm': 0.4054923951625824, 'learning_rate': 6.551015749828806e-07, 'epoch': 0.33}
{'loss': 0.009, 'grad_norm': 0.858985960483551, 'learning_rate': 6.573841588678384e-07, 'epoch': 0.33}
{'loss': 0.0301, 'grad_norm': 5.329387187957764, 'learning_rate': 6.59666742752796e-07, 'epoch': 0.33}
{'loss': 0.0136, 'grad_norm': 0.36961111426353455, 'learning_rate': 6.619493266377539e-07, 'epoch': 0.33}
{'loss': 0.002, 'grad_norm': 2.526407480239868, 'learning_rate': 6.642319105227116e-07, 'epoch': 0.33}
{'loss': 0.0008, 'grad_norm': 0.012671361677348614, 'learning_rate': 6.665144944076695e-07, 'epoch': 0.33}
{'loss': 0.0062, 'grad_norm': 0.8102949261665344, 'learning_rate': 6.687970782926272e-07, 'epoch': 0.33}
{'loss': 0.0292, 'grad_norm': 0.08672872185707092, 'learning_rate': 6.71079662177585e-07, 'epoch': 0.34}
{'loss': 0.0103, 'grad_norm': 15.990370750427246, 'learning_rate': 6.733622460625427e-07, 'epoch': 0.34}
{'loss': 0.0029, 'grad_norm': 0.037306077778339386, 'learning_rate': 6.756448299475005e-07, 'epoch': 0.34}
{'loss': 0.0012, 'grad_norm': 0.43446844816207886, 'learning_rate': 6.779274138324583e-07, 'epoch': 0.34}
{'loss': 0.0009, 'grad_norm': 0.056841880083084106, 'learning_rate': 6.802099977174161e-07, 'epoch': 0.34}
{'loss': 0.0017, 'grad_norm': 0.006312407553195953, 'learning_rate': 6.824925816023738e-07, 'epoch': 0.34}
{'loss': 0.0108, 'grad_norm': 0.09923271089792252, 'learning_rate': 6.847751654873316e-07, 'epoch': 0.34}
{'loss': 0.0707, 'grad_norm': 0.009433774277567863, 'learning_rate': 6.870577493722894e-07, 'epoch': 0.34}
{'loss': 0.0329, 'grad_norm': 34.148956298828125, 'learning_rate': 6.893403332572472e-07, 'epoch': 0.34}
{'loss': 0.0025, 'grad_norm': 0.21107806265354156, 'learning_rate': 6.91622917142205e-07, 'epoch': 0.35}
{'loss': 0.0065, 'grad_norm': 0.021130824461579323, 'learning_rate': 6.939055010271627e-07, 'epoch': 0.35}
{'loss': 0.0065, 'grad_norm': 0.006221958436071873, 'learning_rate': 6.961880849121204e-07, 'epoch': 0.35}
{'loss': 0.0022, 'grad_norm': 0.37264636158943176, 'learning_rate': 6.984706687970783e-07, 'epoch': 0.35}
{'loss': 0.0057, 'grad_norm': 0.14060081541538239, 'learning_rate': 7.00753252682036e-07, 'epoch': 0.35}
{'loss': 0.0035, 'grad_norm': 0.07857519388198853, 'learning_rate': 7.030358365669939e-07, 'epoch': 0.35}
{'loss': 0.0124, 'grad_norm': 0.14991092681884766, 'learning_rate': 7.053184204519515e-07, 'epoch': 0.35}
{'loss': 0.0241, 'grad_norm': 32.341060638427734, 'learning_rate': 7.076010043369094e-07, 'epoch': 0.35}
{'loss': 0.0464, 'grad_norm': 7.023195743560791, 'learning_rate': 7.098835882218671e-07, 'epoch': 0.35}
{'loss': 0.0142, 'grad_norm': 0.07528313249349594, 'learning_rate': 7.12166172106825e-07, 'epoch': 0.36}
{'loss': 0.0167, 'grad_norm': 0.012961484491825104, 'learning_rate': 7.144487559917827e-07, 'epoch': 0.36}
{'loss': 0.0481, 'grad_norm': 15.499251365661621, 'learning_rate': 7.167313398767404e-07, 'epoch': 0.36}
{'loss': 0.0063, 'grad_norm': 0.23911407589912415, 'learning_rate': 7.190139237616982e-07, 'epoch': 0.36}
{'loss': 0.0271, 'grad_norm': 17.60194206237793, 'learning_rate': 7.21296507646656e-07, 'epoch': 0.36}
{'loss': 0.0416, 'grad_norm': 2.890411615371704, 'learning_rate': 7.235790915316138e-07, 'epoch': 0.36}
{'loss': 0.02, 'grad_norm': 2.7857508659362793, 'learning_rate': 7.258616754165715e-07, 'epoch': 0.36}
{'loss': 0.0117, 'grad_norm': 0.04474009573459625, 'learning_rate': 7.281442593015293e-07, 'epoch': 0.36}
{'loss': 0.0017, 'grad_norm': 0.012601510621607304, 'learning_rate': 7.304268431864871e-07, 'epoch': 0.37}
{'loss': 0.0513, 'grad_norm': 0.09789301455020905, 'learning_rate': 7.327094270714449e-07, 'epoch': 0.37}
{'loss': 0.003, 'grad_norm': 0.16969968378543854, 'learning_rate': 7.349920109564027e-07, 'epoch': 0.37}
{'loss': 0.0117, 'grad_norm': 0.15464916825294495, 'learning_rate': 7.372745948413603e-07, 'epoch': 0.37}
{'loss': 0.0765, 'grad_norm': 0.006178995128720999, 'learning_rate': 7.395571787263182e-07, 'epoch': 0.37}
{'loss': 0.0629, 'grad_norm': 0.08146849274635315, 'learning_rate': 7.418397626112759e-07, 'epoch': 0.37}
{'loss': 0.0329, 'grad_norm': 58.80521011352539, 'learning_rate': 7.441223464962338e-07, 'epoch': 0.37}
{'loss': 0.0034, 'grad_norm': 0.11344682425260544, 'learning_rate': 7.464049303811915e-07, 'epoch': 0.37}
{'loss': 0.0126, 'grad_norm': 13.96424674987793, 'learning_rate': 7.486875142661492e-07, 'epoch': 0.37}
{'loss': 0.0005, 'grad_norm': 0.004165904596447945, 'learning_rate': 7.50970098151107e-07, 'epoch': 0.38}
{'loss': 0.0121, 'grad_norm': 0.02346350997686386, 'learning_rate': 7.532526820360648e-07, 'epoch': 0.38}
{'loss': 0.0035, 'grad_norm': 0.045781489461660385, 'learning_rate': 7.555352659210226e-07, 'epoch': 0.38}
{'loss': 0.0089, 'grad_norm': 2.0975000858306885, 'learning_rate': 7.578178498059802e-07, 'epoch': 0.38}
{'loss': 0.1544, 'grad_norm': 0.46012505888938904, 'learning_rate': 7.601004336909381e-07, 'epoch': 0.38}
{'loss': 0.001, 'grad_norm': 0.27046695351600647, 'learning_rate': 7.623830175758958e-07, 'epoch': 0.38}
{'loss': 0.0089, 'grad_norm': 33.76976776123047, 'learning_rate': 7.646656014608537e-07, 'epoch': 0.38}
{'loss': 0.0637, 'grad_norm': 3.763949394226074, 'learning_rate': 7.669481853458114e-07, 'epoch': 0.38}
{'loss': 0.0145, 'grad_norm': 33.01824951171875, 'learning_rate': 7.692307692307693e-07, 'epoch': 0.38}
{'loss': 0.0077, 'grad_norm': 0.11238400638103485, 'learning_rate': 7.715133531157269e-07, 'epoch': 0.39}
{'loss': 0.0036, 'grad_norm': 1.9170774221420288, 'learning_rate': 7.737959370006848e-07, 'epoch': 0.39}
{'loss': 0.0038, 'grad_norm': 0.09554743021726608, 'learning_rate': 7.760785208856425e-07, 'epoch': 0.39}
{'loss': 0.0232, 'grad_norm': 0.043702635914087296, 'learning_rate': 7.783611047706003e-07, 'epoch': 0.39}
{'loss': 0.0052, 'grad_norm': 0.1817060112953186, 'learning_rate': 7.80643688655558e-07, 'epoch': 0.39}
{'loss': 0.0024, 'grad_norm': 0.6113620400428772, 'learning_rate': 7.829262725405158e-07, 'epoch': 0.39}
{'loss': 0.0015, 'grad_norm': 1.2102028131484985, 'learning_rate': 7.852088564254736e-07, 'epoch': 0.39}
{'loss': 0.0033, 'grad_norm': 4.453348159790039, 'learning_rate': 7.874914403104314e-07, 'epoch': 0.39}
{'loss': 0.0109, 'grad_norm': 5.041896343231201, 'learning_rate': 7.897740241953892e-07, 'epoch': 0.39}
{'loss': 0.0056, 'grad_norm': 4.4881463050842285, 'learning_rate': 7.920566080803469e-07, 'epoch': 0.4}
{'loss': 0.0026, 'grad_norm': 0.018562274053692818, 'learning_rate': 7.943391919653046e-07, 'epoch': 0.4}
{'loss': 0.0078, 'grad_norm': 0.02603091299533844, 'learning_rate': 7.966217758502625e-07, 'epoch': 0.4}
{'loss': 0.0098, 'grad_norm': 21.50762367248535, 'learning_rate': 7.989043597352202e-07, 'epoch': 0.4}
{'loss': 0.0086, 'grad_norm': 0.0171084962785244, 'learning_rate': 8.011869436201781e-07, 'epoch': 0.4}
{'loss': 0.0022, 'grad_norm': 14.929341316223145, 'learning_rate': 8.034695275051357e-07, 'epoch': 0.4}
{'loss': 0.0015, 'grad_norm': 0.00373955094255507, 'learning_rate': 8.057521113900936e-07, 'epoch': 0.4}
{'loss': 0.0019, 'grad_norm': 0.054007627069950104, 'learning_rate': 8.080346952750513e-07, 'epoch': 0.4}
{'loss': 0.0126, 'grad_norm': 6.61414909362793, 'learning_rate': 8.103172791600092e-07, 'epoch': 0.41}
{'loss': 0.0021, 'grad_norm': 0.7791954874992371, 'learning_rate': 8.125998630449669e-07, 'epoch': 0.41}
{'loss': 0.0007, 'grad_norm': 0.13117089867591858, 'learning_rate': 8.148824469299246e-07, 'epoch': 0.41}
{'loss': 0.0177, 'grad_norm': 0.11584142595529556, 'learning_rate': 8.171650308148824e-07, 'epoch': 0.41}
{'loss': 0.0024, 'grad_norm': 0.013542641885578632, 'learning_rate': 8.194476146998402e-07, 'epoch': 0.41}
{'loss': 0.0158, 'grad_norm': 0.12938669323921204, 'learning_rate': 8.21730198584798e-07, 'epoch': 0.41}
{'loss': 0.001, 'grad_norm': 0.0035151138436049223, 'learning_rate': 8.240127824697557e-07, 'epoch': 0.41}
{'loss': 0.0105, 'grad_norm': 1.144418478012085, 'learning_rate': 8.262953663547135e-07, 'epoch': 0.41}
{'loss': 0.0367, 'grad_norm': 1.432364821434021, 'learning_rate': 8.285779502396712e-07, 'epoch': 0.41}
{'loss': 0.0018, 'grad_norm': 0.18056514859199524, 'learning_rate': 8.308605341246291e-07, 'epoch': 0.42}
{'loss': 0.0011, 'grad_norm': 0.06443095952272415, 'learning_rate': 8.331431180095868e-07, 'epoch': 0.42}
{'loss': 0.006, 'grad_norm': 0.44115814566612244, 'learning_rate': 8.354257018945445e-07, 'epoch': 0.42}
{'loss': 0.0014, 'grad_norm': 0.14382731914520264, 'learning_rate': 8.377082857795023e-07, 'epoch': 0.42}
{'loss': 0.0006, 'grad_norm': 0.06847681105136871, 'learning_rate': 8.399908696644601e-07, 'epoch': 0.42}
{'loss': 0.005, 'grad_norm': 0.004890099633485079, 'learning_rate': 8.422734535494179e-07, 'epoch': 0.42}
{'loss': 0.0077, 'grad_norm': 0.11267787963151932, 'learning_rate': 8.445560374343757e-07, 'epoch': 0.42}
{'loss': 0.0439, 'grad_norm': 15.064533233642578, 'learning_rate': 8.468386213193334e-07, 'epoch': 0.42}
{'loss': 0.0235, 'grad_norm': 0.015518145635724068, 'learning_rate': 8.491212052042912e-07, 'epoch': 0.42}
{'loss': 0.0016, 'grad_norm': 2.610917806625366, 'learning_rate': 8.51403789089249e-07, 'epoch': 0.43}
{'loss': 0.0027, 'grad_norm': 0.02151300385594368, 'learning_rate': 8.536863729742068e-07, 'epoch': 0.43}
{'loss': 0.0073, 'grad_norm': 0.11528146266937256, 'learning_rate': 8.559689568591645e-07, 'epoch': 0.43}
{'loss': 0.0055, 'grad_norm': 5.670813083648682, 'learning_rate': 8.582515407441223e-07, 'epoch': 0.43}
{'loss': 0.0857, 'grad_norm': 0.0017866677371785045, 'learning_rate': 8.6053412462908e-07, 'epoch': 0.43}
{'loss': 0.0052, 'grad_norm': 0.37523674964904785, 'learning_rate': 8.628167085140379e-07, 'epoch': 0.43}
{'loss': 0.0029, 'grad_norm': 0.04391331598162651, 'learning_rate': 8.650992923989956e-07, 'epoch': 0.43}
{'loss': 0.0018, 'grad_norm': 1.6603155136108398, 'learning_rate': 8.673818762839535e-07, 'epoch': 0.43}
{'loss': 0.0172, 'grad_norm': 8.2860107421875, 'learning_rate': 8.696644601689111e-07, 'epoch': 0.43}
{'loss': 0.0019, 'grad_norm': 1.5215126276016235, 'learning_rate': 8.71947044053869e-07, 'epoch': 0.44}
{'loss': 0.0025, 'grad_norm': 0.7477599382400513, 'learning_rate': 8.742296279388267e-07, 'epoch': 0.44}
{'loss': 0.0502, 'grad_norm': 2.2301056385040283, 'learning_rate': 8.765122118237845e-07, 'epoch': 0.44}
{'loss': 0.0022, 'grad_norm': 0.155051127076149, 'learning_rate': 8.787947957087422e-07, 'epoch': 0.44}
{'loss': 0.04, 'grad_norm': 0.5053427219390869, 'learning_rate': 8.810773795937e-07, 'epoch': 0.44}
{'loss': 0.0774, 'grad_norm': 3.8855583667755127, 'learning_rate': 8.833599634786578e-07, 'epoch': 0.44}
{'loss': 0.0166, 'grad_norm': 0.14137928187847137, 'learning_rate': 8.856425473636156e-07, 'epoch': 0.44}
{'loss': 0.0039, 'grad_norm': 1.0411882400512695, 'learning_rate': 8.879251312485734e-07, 'epoch': 0.44}
{'loss': 0.0033, 'grad_norm': 0.003415049985051155, 'learning_rate': 8.902077151335311e-07, 'epoch': 0.45}
{'loss': 0.0003, 'grad_norm': 0.038120608776807785, 'learning_rate': 8.924902990184889e-07, 'epoch': 0.45}
{'loss': 0.0065, 'grad_norm': 8.399356842041016, 'learning_rate': 8.947728829034467e-07, 'epoch': 0.45}
{'loss': 0.0046, 'grad_norm': 0.06187548488378525, 'learning_rate': 8.970554667884044e-07, 'epoch': 0.45}
{'loss': 0.0207, 'grad_norm': 26.667678833007812, 'learning_rate': 8.993380506733623e-07, 'epoch': 0.45}
{'loss': 0.0007, 'grad_norm': 0.02431676723062992, 'learning_rate': 9.016206345583199e-07, 'epoch': 0.45}
{'loss': 0.0065, 'grad_norm': 0.04786619544029236, 'learning_rate': 9.039032184432778e-07, 'epoch': 0.45}
{'loss': 0.025, 'grad_norm': 0.026267264038324356, 'learning_rate': 9.061858023282355e-07, 'epoch': 0.45}
{'loss': 0.0155, 'grad_norm': 6.388540744781494, 'learning_rate': 9.084683862131934e-07, 'epoch': 0.45}
{'loss': 0.0362, 'grad_norm': 0.3702477216720581, 'learning_rate': 9.10750970098151e-07, 'epoch': 0.46}
{'loss': 0.0089, 'grad_norm': 0.13006873428821564, 'learning_rate': 9.130335539831088e-07, 'epoch': 0.46}
{'loss': 0.0005, 'grad_norm': 0.2620541453361511, 'learning_rate': 9.153161378680666e-07, 'epoch': 0.46}
{'loss': 0.0006, 'grad_norm': 0.03682882338762283, 'learning_rate': 9.175987217530243e-07, 'epoch': 0.46}
{'loss': 0.0004, 'grad_norm': 0.3024611175060272, 'learning_rate': 9.198813056379822e-07, 'epoch': 0.46}
{'loss': 0.0107, 'grad_norm': 3.5010597705841064, 'learning_rate': 9.221638895229398e-07, 'epoch': 0.46}
{'loss': 0.0062, 'grad_norm': 0.02431580051779747, 'learning_rate': 9.244464734078977e-07, 'epoch': 0.46}
{'loss': 0.0088, 'grad_norm': 0.057652685791254044, 'learning_rate': 9.267290572928554e-07, 'epoch': 0.46}
{'loss': 0.0134, 'grad_norm': 0.12505336105823517, 'learning_rate': 9.290116411778133e-07, 'epoch': 0.46}
{'loss': 0.028, 'grad_norm': 0.30436596274375916, 'learning_rate': 9.31294225062771e-07, 'epoch': 0.47}
{'loss': 0.0148, 'grad_norm': 2.431048631668091, 'learning_rate': 9.335768089477288e-07, 'epoch': 0.47}
{'loss': 0.0003, 'grad_norm': 0.03863966464996338, 'learning_rate': 9.358593928326865e-07, 'epoch': 0.47}
{'loss': 0.0816, 'grad_norm': 66.54069519042969, 'learning_rate': 9.381419767176443e-07, 'epoch': 0.47}
{'loss': 0.0535, 'grad_norm': 3.102738618850708, 'learning_rate': 9.404245606026021e-07, 'epoch': 0.47}
{'loss': 0.0285, 'grad_norm': 0.013326416723430157, 'learning_rate': 9.427071444875599e-07, 'epoch': 0.47}
{'loss': 0.0026, 'grad_norm': 0.004854040220379829, 'learning_rate': 9.449897283725176e-07, 'epoch': 0.47}
{'loss': 0.0081, 'grad_norm': 0.26058751344680786, 'learning_rate': 9.472723122574754e-07, 'epoch': 0.47}
{'loss': 0.016, 'grad_norm': 0.00966414250433445, 'learning_rate': 9.495548961424332e-07, 'epoch': 0.47}
{'loss': 0.0105, 'grad_norm': 25.473487854003906, 'learning_rate': 9.51837480027391e-07, 'epoch': 0.48}
{'loss': 0.0018, 'grad_norm': 0.004392370115965605, 'learning_rate': 9.541200639123489e-07, 'epoch': 0.48}
{'loss': 0.0042, 'grad_norm': 1.9028282165527344, 'learning_rate': 9.564026477973064e-07, 'epoch': 0.48}
{'loss': 0.0016, 'grad_norm': 0.7301122546195984, 'learning_rate': 9.586852316822642e-07, 'epoch': 0.48}
{'loss': 0.0016, 'grad_norm': 2.007692337036133, 'learning_rate': 9.60967815567222e-07, 'epoch': 0.48}
{'loss': 0.0226, 'grad_norm': 0.039985958486795425, 'learning_rate': 9.632503994521798e-07, 'epoch': 0.48}
{'loss': 0.0032, 'grad_norm': 0.10169178992509842, 'learning_rate': 9.655329833371375e-07, 'epoch': 0.48}
{'loss': 0.0004, 'grad_norm': 0.04430266469717026, 'learning_rate': 9.678155672220953e-07, 'epoch': 0.48}
{'loss': 0.0028, 'grad_norm': 8.01116943359375, 'learning_rate': 9.700981511070531e-07, 'epoch': 0.49}
{'loss': 0.0508, 'grad_norm': 0.010134859941899776, 'learning_rate': 9.723807349920109e-07, 'epoch': 0.49}
{'loss': 0.0164, 'grad_norm': 0.0016980832442641258, 'learning_rate': 9.746633188769687e-07, 'epoch': 0.49}
{'loss': 0.0111, 'grad_norm': 0.0641089603304863, 'learning_rate': 9.769459027619264e-07, 'epoch': 0.49}
{'loss': 0.0006, 'grad_norm': 0.07032445073127747, 'learning_rate': 9.792284866468842e-07, 'epoch': 0.49}
